Date,TicketID,Channel,Resolution Time (Days),SLA Met (Yes/No),Category,Region,Agent ID,Customer Satisfaction
6-Feb-24,e791770f-96cc-43d0-85d3-4afce3356e78,Calls,3,Yes,Billing Issue,Asia,5cf67fbd-b41a-476f-ad70-86d7dcb5d5d0,4
14-Sep-24,e4540259-efe5-4bc4-8c58-7df3edc5f5bc,Calls,3,No,Technical Support,Asia,e6fc29e7-7666-4394-8566-aadfed37e2f5,5
28-Jul-24,60b3dece-5e64-49b4-b87a-1e351dfba59b,Calls,9,No,Account Question,Asia,dacfdc8f-7347-46fb-a93f-930e0a3615ef,5
26-Apr-24,39a79952-1e23-4b9d-800b-77e7de958c9c,Calls,5,No,Billing Issue,Asia,89f53951-6286-4ce7-b375-d41f2951e4a6,5
2-Oct-24,73f680ac-0557-42c2-836c-ddd755934474,Calls,5,Yes,Technical Support,Asia,14b06ae0-9fcb-487d-aef4-3f43fe648ec8,4
23-Apr-24,9852dc50-9d88-4232-a680-eac3863b46f6,Calls,1,Yes,Other,Asia,35175cb6-4c52-439a-ad3a-7839f1746764,2
27-Mar-24,da2bd878-753b-4929-b0d5-f053cdd06a36,Calls,1,Yes,Technical Support,Asia,0c4cf4e9-2d42-4025-815e-129daf5b1a07,1
3-May-24,64952c32-08c7-4440-9f15-37755ec9fe5d,Calls,10,Yes,Billing Issue,Asia,d581e95e-eadc-47bb-bd4c-1599ee19aa70,2
7-Feb-24,829c111f-9e9e-4797-a0aa-2aaf4211ae22,Calls,10,Yes,Technical Support,Asia,ca42038e-8252-43ba-82a1-9ab1abbf79e6,1
13-May-24,7df4b96a-ac9c-484b-8278-251faab58b6d,Calls,9,Yes,Account Question,Asia,5a81ad90-c610-4522-916f-127c432ff9ef,5
13-Feb-24,c1c6abc4-9e17-4735-bea8-71224f4c1dad,Calls,7,No,Billing Issue,Asia,f12a264b-4a5f-4c5e-be45-ffd02071db48,3
29-May-24,8e737907-b033-4c74-a6fa-920b0e644e66,Calls,5,Yes,Other,Asia,fe76a7ed-a41a-49a0-8b5c-e37183b71439,3
24-Sep-24,b38ff8dc-42ac-4be3-9d3a-1f539ff3f2c3,Calls,7,Yes,Account Question,Asia,4896f6f9-4a37-420c-9953-6e99471c0012,5
6-Mar-24,ef655fa3-2437-48db-b7ed-8632592f0780,Calls,2,Yes,Other,Asia,c6e544d3-2f2e-4987-a8f4-2310c66e963e,4
17-May-24,3b8b56ea-5c67-4395-9e5d-d678f5dd5e85,Calls,1,Yes,Account Question,Asia,e81818cb-8941-451b-8db4-c643ec203c1a,2
30-Jan-24,ebf5dcaa-4bb8-493f-8438-9c3968fe3ca1,Calls,7,Yes,Technical Support,Asia,f93526ba-63f0-4380-bfc9-db30822bc562,2
12-Sep-24,9b06bc14-e1f8-4317-ad7f-a402502e1aa6,Calls,4,No,Login Problem,Asia,95807c86-b709-4e4a-b1ca-746157d76a71,1
26-Jan-24,14c9a318-88b6-42ce-8458-c1890c5146e6,Calls,4,Yes,Technical Support,Asia,4664f3db-8844-45ac-81a7-cd2d799a68bc,4
19-Feb-24,025a2f88-2e2c-461e-9805-e3a1d38dcc6a,Calls,7,Yes,Technical Support,Asia,c0debcb3-3503-4640-82ec-df6f1d1b05cb,1
31-Mar-24,03c578c1-03a5-489e-bcde-4fa1228ec9bb,Calls,2,No,Account Question,Asia,ebe2dcdd-3981-48db-99a3-43d9b3ba2c7c,2
30-Aug-24,fbc628f5-5ad1-4a31-bdc0-9a26a7946875,Calls,1,Yes,Account Question,Asia,758be40c-4dd8-4f53-987c-5f300a662783,1
31-Aug-24,d70dff0a-fdb9-48c3-8eb2-9ba3c2800dea,Calls,7,No,Login Problem,Asia,4b4ea6a3-af80-401a-a939-c8ff54d80803,5
29-Jun-24,bbb91641-9653-4b85-a65c-fe58a31ba041,Calls,3,No,Login Problem,Asia,a70e8c6e-a4cc-40ad-96ae-f1f7bf2433c7,5
25-Apr-24,721a405e-7d52-4240-8785-2f71818b692f,Calls,9,Yes,Billing Issue,Asia,f665e4d2-cee0-4168-b8ec-d02977c7a042,5
20-May-24,e9d3e74a-c367-4887-a132-680a1f77bd57,Calls,3,No,Billing Issue,Asia,22cb30e0-0452-4f3f-a024-410d9a721bab,3
21-Jul-24,65a4767c-0b86-4ea8-a150-29cb2ef03011,Calls,2,Yes,Billing Issue,Asia,ee1326ed-b907-4002-86f8-bd785e02ec60,3
25-Jul-24,734e870d-610f-45d1-83a8-897862d97a59,Calls,1,Yes,Account Question,Asia,63d1e1af-64f9-4007-9856-00bc4c263e09,2
13-Jun-24,176d2973-24ee-4415-8c90-448e622f79c8,Calls,9,No,Other,Asia,368cbfd5-76ba-4c65-afec-d06992f2a3c6,3
9-Mar-24,42d1e51e-12ab-4944-a793-5547192965d7,Calls,6,No,Account Question,Asia,88a18e24-8513-420b-9b0e-275e8c83f624,1
4-Apr-24,337e5eca-91a9-4f77-9f28-b8aeae391fb5,Calls,6,No,Billing Issue,Asia,ba0288a0-5376-4dd9-84cc-0701cd81c276,2
16-Feb-24,7496c850-286b-4aa5-9cdf-4ee08d9dde7a,Calls,5,No,Technical Support,Asia,3f92413c-4b1c-453e-86a7-d61ed6fd0e2b,1
8-Nov-23,fcabec45-674b-4ce2-a042-dd9ccd8b0b60,Calls,5,No,Login Problem,Asia,ad30aa21-1730-46bd-b62f-6a64cbe1efd3,1
29-Feb-24,eed3e573-3b64-4f82-92e2-aec8ddf28578,Calls,4,No,Account Question,Asia,98acbafd-66eb-45e3-8769-4e0e0f454ba3,4
8-Jul-23,69a3593f-2859-4f49-bd6c-df1ded8a9a0f,Calls,8,Yes,Login Problem,Asia,a9fc7b6e-92af-47cd-9806-50e2fe9ce080,1
13-Dec-23,4c98601a-a6f3-4f4f-90d3-5b2e65b150e3,Calls,3,No,Technical Support,Asia,a0e2c6d3-f271-43c2-a596-354d7960e0bf,1
4-Mar-24,cbd966ad-8f54-4fbd-898b-f558d268dbc7,Calls,5,No,Other,Asia,442f4cf5-755f-4a15-9a12-68a9aab173ea,3
22-Nov-23,5789b477-c99a-4e9e-bacf-8d6be29e0c2f,Calls,6,No,Login Problem,Asia,b40eb3ad-d473-486c-9098-84ca5b9f4b99,1
5-Mar-24,9a74b760-530b-46ea-9f68-bd81001cb47d,Calls,6,Yes,Other,Asia,4cd86321-0b55-4f68-8aea-ddb5d444d60c,4
10-Aug-23,aa460278-ade7-4916-97c4-ef21dbc4f8ee,Calls,1,No,Account Question,Asia,846c530e-6591-4c37-bb36-71629202b250,5
8-Aug-23,9c18e4f9-17e9-4c35-8cb0-5f3dd23514af,Calls,10,Yes,Account Question,Asia,50b51964-343e-4cae-9a73-8c0bdee43893,3
20-Oct-23,23486899-7638-4165-84bc-6367ac951587,Calls,10,No,Account Question,Asia,1d409c5b-6722-41d7-8bcc-57727cdec5a4,4
15-Jul-23,2b753205-7d35-405e-9fed-a040fa3a834f,Calls,5,No,Technical Support,Asia,cf100dfb-1553-4446-bd02-a6ac84ad1d61,4
2-Dec-23,09ca71e8-0559-438b-8d4a-326d3566bb0c,Calls,8,Yes,Billing Issue,Asia,32577759-53a4-4983-be6c-8bdb39b8d66f,2
20-Nov-23,8d45301b-41a1-44b2-9bdb-6caa4b6fe877,Calls,1,No,Billing Issue,Asia,48187f41-076a-40bd-95f9-710f339a07f7,1
19-Mar-24,6f01dd21-7691-4e1b-bccc-6002e732e4ab,Calls,9,Yes,Other,Asia,7c521057-af9d-43ae-9002-d309ce137bed,5
2-May-23,834066f7-0ed1-495f-99b5-3dcfab300e49,Calls,8,Yes,Technical Support,Asia,a81de1d7-97aa-4e7c-a4ad-f4bea49ecce8,2
3-Apr-24,7e7d26c1-ee2a-4303-bd2d-6f0f8a050a35,Calls,5,No,Technical Support,Asia,52f64035-8cfe-4502-9f29-31e9dd073c06,5
25-Jul-23,2753c336-869f-403b-bf2f-12f6a9b8b930,Calls,3,Yes,Billing Issue,Asia,1e796a3c-6085-4a71-a360-c9e81616475b,2
6-Apr-24,6dc0d05b-fe48-461b-9f9e-3425a28cb5cf,Calls,2,Yes,Billing Issue,Asia,8c285d62-f637-43d9-b042-c4597df3a6f7,2
29-Aug-23,d4094987-0bed-4bb0-a228-9572be583d1d,Calls,6,No,Other,Asia,704cce68-207b-4558-9d9e-ed6762ce37c3,4
24-Jun-23,2aa4271d-4fcb-4db1-9454-c5091d472834,Calls,1,No,Login Problem,Asia,7e1620db-b353-423b-a5cb-1455e0a29ef0,1
9-May-24,d1e9b7c6-97ed-4267-a39c-9b997b3406e0,Calls,1,Yes,Billing Issue,Asia,5f41f271-f8b6-45c6-9e0c-04273fa06925,2
12-May-24,9bb30602-a5a3-41d6-ade0-1a60ba8b93d5,Calls,6,Yes,Other,Asia,47ed5148-b933-4ecd-8669-2e0386ed1837,1
19-Jun-23,b0b7d7da-0b59-438e-99bc-f33129212260,Calls,10,No,Login Problem,Asia,949d4dfa-f7d9-4326-845b-590d947bcb24,1
18-Mar-23,684002e5-aab2-4e2e-99fc-035cda973269,Calls,6,Yes,Login Problem,Asia,340069d6-c614-455a-b58f-e03b641e8298,3
28-May-24,2ab0165f-75c1-4bf4-937e-45078399b46c,Calls,6,Yes,Other,Asia,ef73475a-3a9f-40d4-aa0b-920fd3377977,5
18-Feb-23,8f0a3f07-b1a3-4653-98f5-3a47f0605ae1,Calls,8,No,Other,Asia,54ff5424-5a9d-47a1-b414-d51559746ae1,1
2-Aug-23,9efc6a93-9177-45ee-b145-e54942c754a2,Calls,4,Yes,Other,Asia,38da70d7-e606-4393-85d6-e00d0f4d3289,5
21-Jun-24,39a7e46e-0b09-4ef9-acc3-07902ba53eb9,Calls,5,No,Account Question,Asia,c62354e0-bfae-4cf8-ba2b-9b561dfa4767,4
3-Feb-23,0682c813-ca9f-4d42-9432-288e494a76cd,Calls,7,No,Other,Asia,fad68f9a-c866-47e4-8b72-33e64618f137,2
4-Sep-23,0f2847a5-8dc5-4abc-acca-ccd1ca8167c5,Calls,8,No,Other,Asia,c30b5b13-0a0c-4292-93b7-aac7519aa40b,5
13-Jul-23,0842f451-c1de-49c4-b243-5b42e35fefb3,Calls,9,No,Billing Issue,Asia,d6effe69-9acb-4c10-9580-7a65b713a5b5,3
9-Oct-23,0a54320f-2cc4-4a4c-8d05-bd621f6a0314,Calls,6,No,Technical Support,Asia,262f79ba-8131-4315-bf44-cf033420681f,2
27-Aug-23,ee2b31ea-fdce-4bde-8bff-9ba9383fb399,Calls,1,Yes,Technical Support,Asia,a5713d07-899a-47c7-8848-3bfe58194e79,5
19-Nov-23,ffe5a542-cd88-4170-b9f7-34f442d5842b,Calls,10,No,Login Problem,Asia,794f06f8-2939-4569-b556-61b6f242e7b0,3
22-Feb-23,8ebfe9a3-b8f1-4225-b755-4dfc4b855e0c,Calls,1,Yes,Account Question,Asia,5a418def-2f6c-40bf-927c-3c97b43d8951,5
20-Jan-23,269628a2-5cb5-4858-9169-4948c94100f6,Calls,9,Yes,Other,Asia,908a9ce5-8d6c-4e6a-b763-8d6670cc0e87,5
27-Jun-23,22058e7b-6dfb-4ae4-b402-1ca1eb057300,Calls,2,No,Account Question,Asia,63935bd1-64e0-486c-bd92-1a718e35b9f3,2
25-Nov-23,64f1cf5b-99b6-4368-961f-31b32fb3dc7c,Calls,7,No,Billing Issue,Asia,acc42e96-00ce-4701-be8f-00f8e6469a7e,1
8-Jul-24,ac702544-a451-41e7-bf7d-01b72958403c,Calls,6,Yes,Other,Asia,2ee37520-61f2-4977-aa70-1cdf012a460b,1
25-Sep-23,8fa92082-2c07-4bc0-a256-f49f910c2b05,Calls,9,No,Account Question,Asia,1a0b644e-bba7-48c5-b695-6f5935934f0d,2
28-Oct-23,88982fde-65af-4438-a194-d5a515426fdb,Calls,6,No,Account Question,Asia,71c2bea4-0472-4071-b697-4a669c18ba7c,3
1-Dec-23,85f340af-a3b7-460a-80f6-518bf98a9ae4,Calls,6,Yes,Technical Support,Asia,863010d7-ad9a-4bf4-93d5-731bb2a20eb4,4
4-Jul-23,f755e6ab-4ccf-478e-9bb7-c38f558f3f86,Calls,7,No,Technical Support,Asia,422a85b5-1d6f-4753-a72c-38dea856ebab,1
21-Jan-23,5b025666-cc84-4935-b5e4-9df17d28b1e3,Calls,4,No,Login Problem,Asia,ea1d94b0-e7a3-4bfd-9bc4-ef098f79f120,2
24-Apr-23,58353ffb-a831-4d37-884b-2d6397473e03,Calls,5,Yes,Login Problem,Asia,f6d0f2dd-c82f-4392-981f-b6a3deea942f,4
16-Mar-23,b3689eb1-7b8e-42e0-a882-13d997b443e4,Calls,6,No,Billing Issue,Asia,44f9972b-069b-47bb-8096-2ceb2d83664e,5
23-Aug-23,6c959b8a-bd6f-4591-b16e-5cf7fdff916f,Calls,5,No,Login Problem,Asia,c7f26c6a-d67e-41de-9e92-a9a598b60bbd,1
1-Jun-23,c6e6f551-6870-4872-b828-2ef5bab8119f,Calls,5,Yes,Login Problem,Asia,e7d39ca3-9f04-44ca-8fc3-3e08546e4d49,4
15-Feb-23,e76ee94c-4858-4f68-97b2-62b554e1decb,Calls,10,Yes,Technical Support,Asia,536813ab-4cd8-4bb8-809a-dfc9c7d65df1,4
17-Jan-23,41c3145c-780f-47fe-9246-3ce8fae4f6ca,Calls,4,No,Login Problem,Asia,06d85b67-32b0-4910-a7dc-1a43744002a5,4
18-Dec-23,28f9972b-abe4-46d4-a765-f8e2f99fcc59,Calls,6,No,Other,Asia,5791ae26-2cae-4ef2-a478-cf698f4dca09,3
14-Sep-23,a5778c0b-8b82-4bd5-aa17-1cc7aa1f39f0,Calls,8,Yes,Billing Issue,Asia,b9e6c3f8-35c9-46b0-ab25-c9d73c95c633,4
12-Apr-23,9d618828-1822-434a-93ef-58f7c424cc3e,Calls,3,No,Login Problem,Asia,74f98eea-78f1-4a68-8c8f-b4ffca96af2f,3
9-Feb-23,7293f1ec-a2b0-42a6-b0b2-4f27b135a1d5,Calls,3,Yes,Other,Asia,9be2ea4a-d268-40cd-bb6e-9f8d6eaec75f,1
10-Aug-24,cbbca543-5718-411e-8258-af432640ebc9,Calls,3,No,Other,Asia,434fab01-0ff7-48e9-b171-9b5535c30782,4
9-Oct-23,4ca1a934-023a-446f-b920-f86be06dfb7c,Calls,2,No,Other,Asia,e6d59dd8-7ef4-44a1-957c-877942ace8ff,4
12-Jan-23,19e6d76e-a247-40ed-ac48-03008ae4ea06,Calls,6,Yes,Billing Issue,Asia,b3f970b7-9434-409f-b542-e4524774ed04,4
1-Jun-23,1da1b1ca-e039-46dc-a23a-ff6e5b0bb64a,Calls,1,No,Account Question,Asia,319cb944-39a8-45e6-90bd-928790d52a58,1
21-Oct-23,f84fd812-4f15-4935-9bf3-b5137fb5aea1,Calls,4,No,Account Question,Asia,830ff120-3249-4ce9-806c-775f80885fdb,2
19-Jun-23,d7f9ee91-4796-46c5-abb3-02632ffa0b84,Calls,7,No,Account Question,Asia,ec52ed02-e2ca-40aa-a52b-12511325465e,2
24-Apr-23,b889b88c-a889-4e1d-aef6-47523819a7f8,Calls,2,No,Login Problem,Asia,41aa4d2c-2226-4127-9223-51bd61dc6c94,5
8-Sep-23,29d36bf6-363a-4e02-9388-4e9fd06345f0,Calls,4,No,Other,Asia,56229563-f028-46cb-8fac-417eff206a7c,3
25-Dec-23,57b98b97-e8ae-49b1-a917-7302ef432c27,Calls,4,No,Other,Asia,1eb09be5-af6e-4d35-a1fc-df099b1bc960,1
8-Dec-23,e5ab0c5e-345a-43a3-80a6-9f8b59399dc1,Calls,4,Yes,Account Question,Asia,f145a094-5276-40a0-843e-60ece1367d05,4
18-Aug-23,b7a68621-9ae7-4869-a060-7a7ec5f4bda7,Calls,7,No,Billing Issue,Asia,e79ff81c-d611-40db-a7ff-f33228eab832,2
29-Aug-24,b996108f-4654-48ad-8788-246f5ce99397,Calls,9,Yes,Technical Support,Asia,ac94cb69-9e83-42ea-87cc-f767229d1419,5
14-Dec-23,f0cb5db1-a70e-467c-a638-6a5fa6d58039,Calls,2,Yes,Billing Issue,Asia,6535202f-d9dd-44e9-89f4-7900df86952d,4
21-Oct-23,ea55f799-9890-43ca-8195-87c445889a73,Calls,8,No,Billing Issue,Asia,152309bc-f555-4f45-b4f3-9cf08bdf4a7f,2
2-Apr-23,4e3cf373-f584-47d5-9dd6-9481bc14da3c,Calls,1,Yes,Account Question,Asia,54e0a918-8a3b-4f70-9b68-ccae3e6059b9,2
19-Apr-23,5c11cf39-d280-4535-82d5-7299f08899b4,Calls,9,Yes,Account Question,Asia,b16674c5-6684-4219-b351-3fb61b526dcd,1
7-Sep-24,1cd0687f-b8f5-408c-b4a7-b042057be20f,Calls,7,Yes,Other,Asia,3aa99461-b030-4002-8326-51d79b7b030d,3
28-Dec-23,236d9645-581c-400d-888c-c3452dbc4590,Calls,3,No,Other,Asia,c2d30d70-d539-40af-a2aa-625cc17b5b66,4
26-Feb-23,386091a8-de8d-4ea2-8014-9059a2d2fba2,Calls,2,No,Technical Support,Asia,5d8ae038-cd88-43e4-b7d2-66c6e72e4378,3
23-Mar-23,e6ea030a-3147-414b-96aa-6de5a975e86d,Calls,9,Yes,Login Problem,Asia,aced42b6-c145-4979-881d-37870f2f3e6c,4
23-Aug-23,4cb99cfe-a6bf-43f9-9427-f0b9a4dc5541,Calls,7,No,Login Problem,Asia,8de6eb81-9523-4019-9e1c-a4d9eb784c43,2
21-May-23,3eac9126-26e9-4462-ac54-6308ea7fbf4a,Calls,9,No,Login Problem,Asia,c5e7ddc0-61c9-4acf-8b40-2746f1fa64f3,3
6-Jun-23,840be929-2891-4fc1-a238-cfe8ca7ab788,Calls,6,Yes,Technical Support,Asia,bb5069c5-f4da-4cd7-b537-fa74a244feab,3
27-Dec-23,48fe3ae0-d8cc-4412-abf2-70c6f6980c18,Calls,2,Yes,Account Question,Asia,f222b94a-4a49-48a6-868a-15a19ed60606,4
29-Mar-23,480ebf14-58ef-48e3-b787-ac72fead6318,Calls,2,No,Other,Asia,71de6717-0c24-4fe3-b8b5-1ec4b453a6d4,3
22-Aug-23,2cfa4349-ecf3-47f2-9ec9-e70c0dab0412,Calls,1,Yes,Login Problem,Asia,97366cfc-c8b7-4773-8114-bb28e3af17e0,5
19-Sep-23,68a13313-7b61-4653-9ab2-bc43163da192,Calls,4,Yes,Billing Issue,Asia,c1dcab91-4beb-4d2c-a5a1-c8805be1f989,2
26-Jan-23,27bf3bec-3fed-4860-9dac-ea8331dec1e3,Calls,9,No,Billing Issue,Asia,b9fd48f7-b626-4880-b1bf-5aded4f7e188,4
3-Apr-23,8c7e6e85-29cc-4a3c-8cb3-d58506af8d17,Calls,6,No,Technical Support,Asia,6bc99882-7271-4744-9bad-f8894f30ae10,5
22-Sep-24,f07253d8-7a9d-4763-b18a-020c2122fa0e,Calls,10,Yes,Account Question,Asia,90c3d4b4-04ad-44b8-95b2-e57be4a2c088,5
1-Nov-23,83b1e957-be83-4538-beb1-d9031a61261f,Calls,9,Yes,Account Question,Asia,50f85e05-c19f-4fe4-a4d4-06b85632f0a3,4
23-Sep-24,3cb9d06d-7d10-4058-a6c0-f924f0dc21a3,Calls,1,Yes,Account Question,Asia,e8f12664-1716-4782-bcd5-e64d8dac7f6d,2
27-Sep-24,b9709dd7-69ef-4424-a14f-766e381cf70a,Calls,10,No,Account Question,Asia,031658d3-1946-412e-a2e9-367245f70cec,3
6-May-23,9b4e2765-1a55-4144-9301-5d34c48f548b,Calls,9,Yes,Billing Issue,Asia,03187c03-d28c-4bf4-8183-df68caa729fc,4
9-Aug-23,f28733b6-2dad-48aa-b04a-381e071fcaa6,Calls,8,Yes,Login Problem,Asia,ac8865c9-95aa-4d79-8c39-607aa40f8a81,1
4-Oct-23,15fa4167-a2ee-482a-a61b-50eb7c2054ec,Calls,5,Yes,Other,Asia,ebb3b155-86df-4059-8dcb-11908bd8469a,4
3-Nov-23,5497262e-5e6e-4826-9817-eabef4ba2c82,Calls,5,Yes,Account Question,Asia,b70501eb-fe81-4677-890b-900cb866c559,5
14-Nov-23,cdfa876c-9cb6-4515-8eca-0547b565c82a,Calls,3,Yes,Login Problem,Asia,9dd704b4-3cce-45c0-9fcd-5c226d7cfc42,4
9-Feb-23,f500d450-1b71-4b5d-972c-b058e44b782d,Calls,9,Yes,Billing Issue,Asia,61f21d24-8c12-434c-9a1e-fdcbbd2a6d27,2
25-Jun-23,63152d21-1d7c-4105-8017-57b7bf983fe7,Calls,8,Yes,Other,Asia,f3570637-e0d5-4e20-806d-ad89e901dc92,1
7-Aug-23,212662a7-63f3-456b-85a5-95c5c3ff95fc,Calls,5,Yes,Other,Asia,292e34c9-e7c8-47d8-b39e-ebb18208068c,4
7-Apr-23,603f2839-7331-4131-9cf5-61effb3b43d0,Calls,7,Yes,Billing Issue,Asia,3bdb3f5a-f5b5-45a9-843e-0dae2a919890,5
5-Sep-23,978577bd-1e1c-4fb5-8326-e2d6c105e1a4,Calls,10,Yes,Billing Issue,Asia,8eeb3568-dcc0-40b0-a2b0-62e477dda9e4,4
6-Dec-23,294962e8-ade1-4394-93c7-9d879f3613e6,Calls,10,No,Technical Support,Asia,61761313-43a9-4350-a0c5-b7d65164448c,4
23-Jun-24,d77011f7-f453-4244-ab2a-aa0d050b1e68,Calls,9,No,Account Question,North America,dfc6bdd8-64a7-49c8-8a82-7bc50fb313c5,1
25-Feb-24,24b1361b-ea7e-419e-9489-d3c088fc6ae2,Calls,8,No,Billing Issue,North America,35ba1e49-556f-480b-81f5-0cd1e4752b7c,1
24-Feb-24,c653d016-1566-4d19-9114-905e0155f949,Calls,10,Yes,Other,North America,6f61df64-5d8b-446b-924c-4e0087050478,2
20-Jan-23,611e1152-58f1-4cc5-92b5-7a2bb9e4aa00,Calls,8,No,Account Question,North America,ca2d4817-d8e3-4840-8281-1488d6bbda42,4
22-Jan-23,6db124a7-0668-477a-bc40-4b22f3f21970,Calls,9,Yes,Account Question,North America,bb7819e9-20e8-4d96-bf6a-4d872faa2c37,1
1-Aug-24,f56acd00-7169-4b2c-be85-d89e29e2b245,Calls,1,Yes,Billing Issue,North America,b6419c28-3d28-4e0e-9db1-e531995bb9a3,3
26-Jan-23,d6ae7afb-1061-4231-aaf9-1b81630a2d7a,Calls,3,No,Other,North America,cc5e7ea1-aca9-474d-95a0-494923b15aec,2
29-Jan-24,2c178f77-bcac-4c10-8c30-841942e32f22,Calls,9,Yes,Login Problem,North America,0750a284-03b8-4777-b31a-687b0cc10946,2
1-Feb-24,8d6b1249-0037-43df-9f88-a395182b4e50,Calls,4,No,Billing Issue,North America,161052f4-347f-4b8e-92d7-e8c0854fdc92,2
9-Jan-24,8e3db941-64d7-4d0b-bab4-21f35c95bfa7,Calls,8,No,Login Problem,North America,4daf43ca-ff20-44b3-8747-00fe1e5478e8,3
8-Jul-24,ee008893-0482-4afa-b1b3-b88269b9cc57,Calls,6,No,Technical Support,North America,9f64627f-8b3c-453b-9c3f-62983c57c8cc,3
13-Sep-24,4b8ee5f3-796e-441a-8dc5-0b4d3dab7a45,Calls,1,Yes,Login Problem,North America,9a7cc999-8c2b-4be7-9d1f-98763b50c691,1
10-Feb-24,524feb61-03a4-4604-b5ad-8e108e121720,Calls,9,No,Login Problem,North America,15bf1f02-fbbf-4f5e-9542-09d5c6246cee,2
12-Jan-24,e46b2f1a-a9d4-4b00-b8ba-51366c9b193a,Calls,9,Yes,Login Problem,North America,65eec622-775f-48c0-bee8-368cb7f5a5a5,4
7-Jan-24,acab90bd-3afd-4496-b1bf-0875701f942a,Calls,6,Yes,Login Problem,North America,56ca489e-88d3-4631-8997-5333e75e3ebf,4
22-Feb-23,6af23d48-e2bb-4346-b909-6ae153f194e9,Calls,6,Yes,Billing Issue,North America,ba8b4dcd-dd17-4019-9427-b24b0c070f11,2
22-Jul-24,792842c1-2811-44a7-b03a-853a4de95d1c,Calls,8,Yes,Other,North America,3a211056-9953-4292-8a4e-142fc4397bc5,4
23-Feb-23,eb7451d5-cfa0-435b-97aa-b4046793f8a8,Calls,7,No,Billing Issue,North America,bd7a3978-6faf-4df4-9da7-1eec0351f2e6,3
25-Feb-23,eb16c9a2-057a-4472-a5ca-769b31c0146a,Calls,8,Yes,Other,North America,3c7db69d-7e4e-4c21-bd23-dbdf8db48163,3
9-May-24,672e35a9-0cb9-495b-a104-ee9485b8570e,Calls,8,Yes,Account Question,North America,bd20a18d-6947-4e2a-b017-e9d11b14069d,3
8-Jan-24,fd97379b-eeea-4307-a5bc-674b71ab515a,Calls,2,Yes,Technical Support,North America,a6cc58d8-d5c5-46f3-b659-7657fce0dcde,2
2-Mar-23,ca055186-5802-4751-85b6-65726a22cbb8,Calls,2,No,Technical Support,North America,d5606772-b740-4ac4-818d-5b00f585ddfa,4
4-Mar-23,6c5f01a8-5ef7-41e4-82ef-5a7e3252c337,Calls,4,No,Technical Support,North America,ec3b8d66-eeac-4470-af24-07927a0e8133,4
6-Mar-23,bea9322f-63ae-4cd8-b2c7-294f4df8a677,Calls,6,Yes,Billing Issue,North America,4bbeba35-6d4b-49a2-a06b-e27fa70b24ca,4
1-Oct-24,d2b9487e-84f7-4505-906d-c8784afe3a07,Calls,2,No,Billing Issue,North America,1dcf54bb-010a-4c6d-bffc-ce897a9aa758,4
19-May-24,1eb3cfbf-1785-4f3c-8548-20ecc6cedee2,Calls,10,Yes,Billing Issue,North America,94730a76-4e8c-45b7-804a-d49f995185f7,2
27-Feb-24,613b6db4-2155-4737-a105-7511846ca5c0,Calls,4,No,Other,North America,0bd63065-9dd3-49dd-a053-b0cc41e9a7dc,5
7-May-24,c989c81c-1a7c-4fd9-9ff4-7c299413b2a4,Calls,8,No,Other,North America,3a96ec1f-3e6f-4c3d-86d1-fc2445508d45,3
16-Apr-24,92404b7a-526e-4f4f-9460-958c83ee83aa,Calls,8,Yes,Account Question,North America,b811e4d8-14af-4ab2-bacb-e31068d33a47,2
8-Apr-24,976e9894-b42c-4fe0-9d0c-b21dda024faa,Calls,2,No,Billing Issue,North America,837c9572-0c5b-43f9-9e9e-6a770bd0e245,4
20-Feb-24,a9f59b63-e2e4-40ad-96ce-7ddf59a7abef,Calls,5,No,Account Question,North America,0e5f7365-dc1c-4900-a066-5b38dcb9d594,3
7-Jun-24,d8b80ccb-ee05-4878-ad50-2386b4563bdc,Calls,7,No,Login Problem,North America,365c6bce-61c3-4b1d-9a1e-4036ad67d2c8,1
13-Apr-23,16321131-cc17-40dd-a0a3-b28221cd55bb,Calls,5,Yes,Account Question,North America,ed2bc539-ea04-4bb0-b883-f081463a8310,5
13-Apr-23,5a5da27e-964c-4377-8b53-c77588800d5f,Calls,2,No,Login Problem,North America,0444442a-735a-4fc4-958a-fa57e2b645b9,2
13-Apr-23,7756d44f-44de-42f2-8673-2f55fc59682b,Calls,4,Yes,Account Question,North America,c295de6e-2b93-4b29-8930-f4fdcaadd05f,4
3-May-24,de2c1092-0f46-44a6-a96a-a49746db0c6f,Calls,6,No,Account Question,North America,dbdb54b6-d520-4a9c-a0a3-2b6dc916b1cf,2
30-Aug-24,39a0bf93-b4c7-4da7-8e34-ed776f2e8162,Calls,5,No,Technical Support,North America,f4a6ed01-ed58-4b3c-a23d-2f38127c76ea,4
17-Feb-24,2fd99acc-45dd-4120-94ad-80f96a065b35,Calls,7,Yes,Technical Support,North America,1c144afc-5408-4cc7-854c-70303d9d88a3,1
8-Sep-24,440587a8-aab0-4b28-b40e-b336844c951f,Calls,3,Yes,Billing Issue,North America,5b4b4baf-daae-4958-aaab-60c46d7793fe,3
22-Aug-24,86c4b406-8c61-40ba-ab08-7550ef21bcc6,Calls,4,No,Account Question,North America,1149c9a0-3b28-4c4f-8e12-a731581fd93c,1
